menu_id,restaurant_id,item_name,category,price,is_veg,is_bestseller
23592,1882,Onion Rings,Healthy Food,440.0,1,0
23593,1882,French Fries (Special Edition),Healthy Food,364.0,1,0
23594,1882,Hot Dog,Healthy Food,251.0,0,0
23595,1882,Wrap,Healthy Food,226.0,1,0
23596,1882,Hot Dog,Healthy Food,189.0,1,0
23597,1882,Hot Dog (Chef Edition),Healthy Food,301.0,0,0
23598,1882,Hot Dog,Healthy Food,293.0,1,0
23599,1882,Onion Rings,Healthy Food,361.0,1,0
23600,1882,Onion Rings (Chef Edition),Healthy Food,224.0,0,0
23601,1882,Nuggets,Healthy Food,548.0,1,0
23602,1882,French Fries,Healthy Food,367.0,0,0
23603,1882,Burger,Healthy Food,472.0,0,1
23604,1882,Onion Rings,Healthy Food,235.0,1,0
23605,1883,French Fries (Special Edition),Street Food,393.0,0,1
23606,1883,Nuggets,Street Food,726.0,0,0
23607,1883,French Fries (Premium Edition),Street Food,495.0,0,0
23608,1883,Burger,Street Food,665.0,0,0
23609,1883,Onion Rings (Chef Edition),Street Food,385.0,1,1
23610,1883,Hot Dog (Premium Edition),Street Food,295.0,1,0
23611,1883,Nuggets,Street Food,412.0,1,1
23612,1883,Burger,Street Food,491.0,0,0
23613,1883,Burger,Street Food,535.0,1,0
23614,1883,Onion Rings (Special Edition),Street Food,490.0,1,0
23615,1883,Burger (Special Edition),Street Food,477.0,1,0
23616,1883,Nuggets (Chef Edition),Street Food,263.0,0,0
23617,1883,French Fries,Street Food,445.0,0,0
23618,1883,Wrap,Street Food,683.0,1,0
23619,1883,Wrap,Street Food,307.0,0,0
23620,1883,Hot Dog,Street Food,313.0,1,0
23621,1883,Wrap,Street Food,335.0,0,0
23622,1883,Burger (Classic Edition),Street Food,383.0,0,0
23623,1883,Nuggets (Premium Edition),Street Food,443.0,0,0
23624,1883,Burger,Street Food,640.0,0,0
23625,1884,Nuggets,Beverages,305.0,0,0
23626,1884,Nuggets (Classic Edition),Beverages,155.0,1,0
23627,1884,Nuggets,Beverages,159.0,0,1
23628,1884,Wrap (Special Edition),Beverages,222.0,0,0
23629,1884,Nuggets,Beverages,186.0,0,1
23630,1884,Burger (Chef Edition),Beverages,156.0,0,0
23631,1884,Onion Rings,Beverages,177.0,0,0
23632,1885,Lasagne,Italian,837.0,0,0
23633,1885,Pasta Arrabiata (Chef Edition),Italian,731.0,0,0
23634,1885,Bruschetta,Italian,230.0,1,0
23635,1885,Tiramisu (Classic Edition),Italian,386.0,0,0
23636,1885,Margherita Pizza,Italian,766.0,0,0
23637,1885,Margherita Pizza,Italian,414.0,1,0
23638,1885,Pasta Arrabiata,Italian,271.0,0,0
23639,1885,Tiramisu (Special Edition),Italian,608.0,1,1
23640,1885,Tiramisu,Italian,570.0,0,0
23641,1885,Tiramisu (Chef Edition),Italian,489.0,0,0
23642,1885,Tiramisu (Premium Edition),Italian,270.0,0,0
23643,1886,French Fries,Rajasthani,234.0,0,0
23644,1886,Burger,Rajasthani,357.0,1,0
23645,1886,French Fries,Rajasthani,210.0,1,0
23646,1886,Nuggets,Rajasthani,220.0,0,0
23647,1886,Hot Dog,Rajasthani,507.0,1,0
23648,1886,Onion Rings (Premium Edition),Rajasthani,230.0,0,0
23649,1886,Burger,Rajasthani,411.0,1,0
23650,1886,French Fries,Rajasthani,572.0,0,0
23651,1886,Onion Rings (Classic Edition),Rajasthani,370.0,0,1
23652,1886,Hot Dog,Rajasthani,217.0,1,0
23653,1886,Onion Rings (Special Edition),Rajasthani,579.0,0,0
23654,1886,Nuggets,Rajasthani,363.0,0,0
23655,1886,Hot Dog,Rajasthani,455.0,0,0
23656,1887,Onion Rings (Chef Edition),Healthy Food,221.0,1,0
23657,1887,Hot Dog (Classic Edition),Healthy Food,442.0,0,0
23658,1887,French Fries (Special Edition),Healthy Food,513.0,0,1
23659,1887,Wrap (Premium Edition),Healthy Food,485.0,1,0
23660,1887,Hot Dog,Healthy Food,401.0,0,0
23661,1887,Wrap,Healthy Food,558.0,1,0
23662,1887,Onion Rings (Premium Edition),Healthy Food,375.0,0,0
23663,1887,Onion Rings,Healthy Food,299.0,1,0
23664,1887,French Fries (Chef Edition),Healthy Food,403.0,0,0
23665,1887,Onion Rings,Healthy Food,577.0,0,0
23666,1888,Burger,Burger,254.0,0,1
23667,1888,Wrap,Burger,238.0,1,0
23668,1888,Nuggets (Special Edition),Burger,313.0,0,0
23669,1888,Hot Dog (Special Edition),Burger,291.0,0,0
23670,1888,Wrap,Burger,153.0,1,1
23671,1888,French Fries,Burger,178.0,0,0
23672,1888,Hot Dog (Special Edition),Burger,303.0,1,0
23673,1888,Burger,Burger,324.0,1,0
23674,1888,Onion Rings,Burger,298.0,1,0
23675,1889,Momos (Premium Edition),Chinese,879.0,0,0
23676,1889,Chilli Paneer,Chinese,620.0,0,0
23677,1889,Momos,Chinese,346.0,0,0
23678,1889,Fried Rice (Premium Edition),Chinese,316.0,0,0
23679,1889,Noodles,Chinese,636.0,1,0
23680,1889,Fried Rice,Chinese,336.0,1,0
23681,1889,Momos,Chinese,795.0,1,1
23682,1889,Spring Rolls,Chinese,848.0,0,0
23683,1889,Chilli Paneer,Chinese,394.0,0,1
23684,1889,Fried Rice,Chinese,553.0,1,0
23685,1889,Chilli Paneer,Chinese,309.0,1,0
23686,1889,Chilli Paneer,Chinese,397.0,1,0
23687,1890,Wrap,Seafood,502.0,0,0
23688,1890,Wrap,Seafood,529.0,0,0
23689,1890,French Fries,Seafood,391.0,1,0
23690,1890,Burger,Seafood,347.0,0,0
23691,1890,Hot Dog (Special Edition),Seafood,354.0,1,0
23692,1890,French Fries,Seafood,282.0,1,0
23693,1890,Onion Rings (Chef Edition),Seafood,505.0,0,1
23694,1890,Burger,Seafood,279.0,0,0
23695,1890,Burger,Seafood,450.0,1,0
23696,1890,Burger (Premium Edition),Seafood,581.0,0,0
23697,1890,Onion Rings,Seafood,226.0,0,1
23698,1890,Nuggets (Special Edition),Seafood,303.0,1,0
23699,1890,Hot Dog,Seafood,479.0,1,1
23700,1890,Wrap,Seafood,439.0,1,0
23701,1890,Nuggets (Classic Edition),Seafood,444.0,0,0
23702,1890,Onion Rings (Special Edition),Seafood,259.0,1,0
23703,1890,Burger (Premium Edition),Seafood,409.0,0,0
23704,1890,Burger,Seafood,502.0,0,0
23705,1890,French Fries (Premium Edition),Seafood,496.0,1,0
23706,1891,Nuggets (Premium Edition),Burger,383.0,0,0
23707,1891,French Fries,Burger,380.0,0,0
23708,1891,Wrap,Burger,289.0,0,0
23709,1891,Hot Dog,Burger,385.0,1,0
23710,1891,Wrap (Premium Edition),Burger,469.0,0,0
23711,1891,Nuggets,Burger,384.0,0,0
23712,1891,Burger,Burger,410.0,0,0
23713,1891,Wrap,Burger,381.0,0,0
23714,1892,Gulab Jamun (Premium Edition),Desserts,1064.0,0,0
23715,1892,Kheer (Chef Edition),Desserts,442.0,0,0
23716,1892,Cheesecake (Chef Edition),Desserts,1152.0,0,0
23717,1892,Cheesecake (Premium Edition),Desserts,1079.0,0,0
23718,1892,Gulab Jamun,Desserts,893.0,1,0
23719,1892,Jalebi,Desserts,451.0,1,0
23720,1892,Brownie,Desserts,940.0,0,0
23721,1892,Kheer,Desserts,1027.0,0,0
23722,1892,Jalebi,Desserts,581.0,1,0
23723,1892,Brownie,Desserts,372.0,1,0
23724,1892,Cheesecake (Special Edition),Desserts,1020.0,1,0
23725,1892,Ice Cream,Desserts,393.0,0,0
23726,1892,Jalebi (Classic Edition),Desserts,1191.0,0,0
23727,1892,Cheesecake (Premium Edition),Desserts,432.0,1,0
23728,1892,Gulab Jamun (Chef Edition),Desserts,976.0,0,0
23729,1892,Ice Cream,Desserts,801.0,0,0
23730,1892,Kheer,Desserts,1009.0,1,0
23731,1893,Club Sandwich,Continental,247.0,1,0
23732,1893,Grilled Chicken (Chef Edition),Continental,519.0,0,0
23733,1893,Fish & Chips,Continental,578.0,1,0
23734,1893,Soup,Continental,216.0,1,0
23735,1893,Club Sandwich (Classic Edition),Continental,297.0,0,0
23736,1893,Club Sandwich,Continental,391.0,0,0
23737,1893,Grilled Chicken,Continental,298.0,1,0
23738,1893,Club Sandwich,Continental,546.0,0,0
23739,1893,Club Sandwich (Chef Edition),Continental,427.0,0,0
23740,1893,Steak,Continental,632.0,1,0
23741,1893,Fish & Chips (Premium Edition),Continental,203.0,0,0
23742,1893,Soup (Chef Edition),Continental,488.0,0,0
23743,1893,Grilled Chicken,Continental,482.0,0,1
23744,1893,Club Sandwich (Classic Edition),Continental,626.0,1,0
23745,1893,Soup,Continental,200.0,0,0
23746,1893,Steak,Continental,468.0,0,0
23747,1894,Onion Rings,Beverages,412.0,1,0
23748,1894,Onion Rings,Beverages,219.0,1,0
23749,1894,Burger (Chef Edition),Beverages,572.0,1,0
23750,1894,Nuggets,Beverages,619.0,0,1
23751,1894,French Fries,Beverages,384.0,0,0
23752,1894,Burger (Chef Edition),Beverages,207.0,1,1
23753,1894,Onion Rings,Beverages,494.0,1,0
23754,1894,French Fries (Classic Edition),Beverages,356.0,0,0
23755,1894,Hot Dog,Beverages,266.0,0,0
23756,1894,French Fries (Special Edition),Beverages,269.0,1,0
23757,1894,Nuggets,Beverages,217.0,0,0
23758,1894,Onion Rings,Beverages,549.0,1,0
23759,1894,Wrap,Beverages,355.0,1,0
23760,1895,Wrap (Chef Edition),Rolls & Wraps,303.0,0,0
23761,1895,Burger,Rolls & Wraps,517.0,0,1
23762,1895,Onion Rings,Rolls & Wraps,372.0,0,0
23763,1895,Hot Dog,Rolls & Wraps,538.0,0,1
23764,1895,French Fries,Rolls & Wraps,585.0,0,0
23765,1895,Nuggets (Chef Edition),Rolls & Wraps,533.0,1,0
23766,1895,Wrap,Rolls & Wraps,280.0,0,0
23767,1896,Cold Coffee,Cafe,284.0,1,0
23768,1896,Cappuccino,Cafe,579.0,1,0
23769,1896,Sandwich,Cafe,478.0,1,0
23770,1896,Croissant,Cafe,564.0,0,0
23771,1896,Sandwich,Cafe,494.0,0,1
23772,1896,Cold Coffee,Cafe,598.0,1,1
23773,1896,Cappuccino,Cafe,307.0,0,0
23774,1896,Sandwich (Chef Edition),Cafe,929.0,0,0
23775,1896,Cappuccino,Cafe,503.0,1,0
23776,1897,Onion Rings,Rolls & Wraps,521.0,0,0
23777,1897,Nuggets,Rolls & Wraps,526.0,1,0
23778,1897,Burger (Special Edition),Rolls & Wraps,297.0,1,0
23779,1897,Nuggets,Rolls & Wraps,308.0,0,0
23780,1897,Wrap,Rolls & Wraps,559.0,1,0
23781,1897,Wrap,Rolls & Wraps,362.0,1,0
23782,1897,Burger,Rolls & Wraps,154.0,1,0
23783,1897,Burger,Rolls & Wraps,375.0,0,0
23784,1897,Onion Rings,Rolls & Wraps,585.0,1,0
23785,1897,Onion Rings,Rolls & Wraps,587.0,1,0
23786,1897,Wrap,Rolls & Wraps,419.0,1,0
23787,1897,Nuggets,Rolls & Wraps,426.0,0,0
23788,1897,French Fries,Rolls & Wraps,214.0,1,0
23789,1898,Wrap,Punjabi,213.0,1,0
23790,1898,Burger,Punjabi,266.0,0,0
23791,1898,Burger,Punjabi,641.0,0,0
23792,1898,French Fries,Punjabi,267.0,0,0
23793,1898,Hot Dog,Punjabi,244.0,0,0
23794,1898,Wrap (Special Edition),Punjabi,407.0,0,0
23795,1898,Hot Dog (Special Edition),Punjabi,577.0,0,0
23796,1898,French Fries,Punjabi,416.0,0,0
23797,1898,French Fries,Punjabi,240.0,1,0
23798,1898,Wrap (Chef Edition),Punjabi,284.0,0,0
23799,1898,Nuggets (Premium Edition),Punjabi,533.0,1,0
23800,1898,French Fries,Punjabi,576.0,0,0
23801,1899,French Fries,Punjabi,189.0,1,1
23802,1899,French Fries,Punjabi,131.0,0,0
23803,1899,Wrap,Punjabi,218.0,0,0
23804,1899,Onion Rings,Punjabi,188.0,1,0
23805,1899,Nuggets (Classic Edition),Punjabi,328.0,1,0
23806,1899,Nuggets (Classic Edition),Punjabi,292.0,1,0
23807,1899,Wrap (Chef Edition),Punjabi,111.0,1,0
23808,1899,Wrap,Punjabi,198.0,0,0
23809,1899,Wrap,Punjabi,223.0,1,1
23810,1900,French Fries (Chef Edition),Rajasthani,551.0,1,0
23811,1900,Wrap,Rajasthani,581.0,0,0
23812,1900,Nuggets,Rajasthani,346.0,1,0
23813,1900,Burger (Premium Edition),Rajasthani,397.0,1,0
23814,1900,Nuggets,Rajasthani,296.0,0,0
23815,1900,French Fries,Rajasthani,245.0,0,0
23816,1900,Wrap (Special Edition),Rajasthani,401.0,1,0
23817,1900,Nuggets,Rajasthani,181.0,1,0
23818,1900,Hot Dog,Rajasthani,280.0,0,0
23819,1900,Onion Rings,Rajasthani,295.0,1,0
23820,1900,Nuggets,Rajasthani,396.0,1,0
23821,1900,Hot Dog (Classic Edition),Rajasthani,470.0,1,1
23822,1900,French Fries,Rajasthani,470.0,1,0
23823,1900,Hot Dog (Chef Edition),Rajasthani,561.0,1,1
23824,1901,Korma (Classic Edition),Mughlai,317.0,1,0
23825,1901,Haleem (Special Edition),Mughlai,448.0,0,0
23826,1901,Mutton Rogan Josh,Mughlai,517.0,1,0
23827,1901,Mutton Rogan Josh,Mughlai,246.0,1,0
23828,1901,Korma,Mughlai,219.0,1,1
23829,1901,Korma,Mughlai,402.0,0,0
23830,1901,Seekh Kebab,Mughlai,351.0,0,0
23831,1901,Phirni,Mughlai,323.0,0,1
23832,1901,Korma,Mughlai,387.0,1,0
23833,1901,Korma,Mughlai,416.0,1,1
23834,1901,Haleem,Mughlai,564.0,0,0
23835,1901,Mutton Rogan Josh,Mughlai,426.0,1,0
23836,1901,Shami Kebab (Premium Edition),Mughlai,267.0,0,1
23837,1901,Nihari,Mughlai,498.0,1,0
23838,1901,Korma (Chef Edition),Mughlai,482.0,0,0
23839,1902,Wrap,Punjabi,1204.0,1,0
23840,1902,Onion Rings,Punjabi,420.0,1,0
23841,1902,French Fries,Punjabi,602.0,1,1
23842,1902,Hot Dog,Punjabi,1074.0,0,0
23843,1902,French Fries,Punjabi,1037.0,0,0
23844,1903,Nuggets (Classic Edition),Punjabi,361.0,0,0
23845,1903,Onion Rings (Chef Edition),Punjabi,596.0,0,0
23846,1903,French Fries,Punjabi,748.0,1,0
23847,1903,Burger,Punjabi,650.0,0,0
23848,1903,Nuggets,Punjabi,437.0,0,0
23849,1903,Burger (Classic Edition),Punjabi,892.0,1,0
23850,1903,Onion Rings,Punjabi,570.0,0,0
23851,1903,French Fries,Punjabi,356.0,1,0
23852,1903,Hot Dog,Punjabi,721.0,1,0
23853,1903,Hot Dog,Punjabi,708.0,0,0
23854,1903,French Fries,Punjabi,252.0,1,0
23855,1903,Nuggets,Punjabi,834.0,1,0
23856,1903,French Fries (Chef Edition),Punjabi,286.0,0,0
23857,1903,Wrap,Punjabi,504.0,0,0
23858,1903,Onion Rings,Punjabi,242.0,1,0
23859,1903,Burger,Punjabi,521.0,1,0
23860,1903,Nuggets (Special Edition),Punjabi,522.0,1,1
23861,1903,Nuggets,Punjabi,598.0,1,0
23862,1903,Nuggets,Punjabi,250.0,1,0
23863,1904,Korma,Mughlai,182.0,0,0
23864,1904,Nihari,Mughlai,213.0,0,0
23865,1904,Korma,Mughlai,117.0,1,0
23866,1904,Shami Kebab,Mughlai,235.0,1,0
23867,1904,Haleem,Mughlai,98.0,1,0
23868,1905,Rajma Chawal,North Indian,738.0,1,0
23869,1905,Dal Makhani,North Indian,946.0,1,0
23870,1905,Naan,North Indian,1017.0,1,0
23871,1905,Paneer Tikka,North Indian,511.0,0,0
23872,1905,Biryani,North Indian,488.0,1,0
23873,1905,Biryani,North Indian,787.0,0,0
23874,1905,Roti (Classic Edition),North Indian,361.0,1,0
23875,1905,Dal Makhani (Special Edition),North Indian,1103.0,0,0
23876,1905,Roti,North Indian,960.0,0,0
23877,1905,Roti,North Indian,710.0,0,1
23878,1905,Paneer Tikka,North Indian,748.0,0,0
23879,1905,Paneer Tikka,North Indian,411.0,1,0
23880,1905,Roti,North Indian,994.0,1,0
23881,1905,Biryani,North Indian,1080.0,0,0
23882,1906,Biryani (Chef Edition),North Indian,217.0,1,0
23883,1906,Butter Chicken,North Indian,481.0,1,0
23884,1906,Roti (Chef Edition),North Indian,222.0,0,1
23885,1906,Naan,North Indian,506.0,0,1
23886,1906,Paneer Tikka,North Indian,635.0,1,1
23887,1906,Chole Bhature (Special Edition),North Indian,598.0,1,0
23888,1906,Dal Makhani,North Indian,494.0,1,0
23889,1907,Jalebi,Desserts,377.0,1,1
23890,1907,Kheer,Desserts,857.0,1,0
23891,1907,Gulab Jamun (Classic Edition),Desserts,715.0,0,0
23892,1907,Brownie (Chef Edition),Desserts,246.0,1,0
23893,1907,Brownie,Desserts,705.0,0,0
23894,1907,Kheer,Desserts,293.0,1,0
23895,1907,Ice Cream (Premium Edition),Desserts,256.0,1,0
23896,1907,Jalebi,Desserts,710.0,1,0
23897,1907,Brownie,Desserts,619.0,0,0
23898,1907,Brownie (Special Edition),Desserts,294.0,1,0
23899,1907,Kheer (Chef Edition),Desserts,350.0,1,0
23900,1907,Rasgulla (Premium Edition),Desserts,541.0,1,0
23901,1907,Brownie,Desserts,873.0,0,0
23902,1907,Cheesecake,Desserts,238.0,1,0
23903,1907,Gulab Jamun,Desserts,254.0,1,0
23904,1907,Gulab Jamun (Special Edition),Desserts,569.0,0,0
23905,1907,Brownie (Classic Edition),Desserts,736.0,0,0
23906,1908,Sambhar,South Indian,419.0,1,0
23907,1908,Rava Dosa,South Indian,486.0,1,0
23908,1908,Dosa,South Indian,300.0,1,0
23909,1908,Vada (Premium Edition),South Indian,894.0,0,1
23910,1908,Upma,South Indian,576.0,0,0
23911,1908,Vada,South Indian,668.0,0,0
23912,1908,Upma,South Indian,885.0,0,0
23913,1908,Sambhar,South Indian,533.0,0,1
23914,1908,Rava Dosa,South Indian,400.0,1,0
23915,1908,Rava Dosa,South Indian,461.0,0,0
23916,1908,Appam,South Indian,826.0,1,0
23917,1908,Rava Dosa,South Indian,743.0,1,0
23918,1908,Rava Dosa,South Indian,341.0,1,0
23919,1908,Idli (Special Edition),South Indian,840.0,1,0
23920,1909,French Fries,Rolls & Wraps,639.0,1,0
23921,1909,Onion Rings,Rolls & Wraps,779.0,1,0
23922,1909,Wrap (Chef Edition),Rolls & Wraps,664.0,1,1
23923,1909,Hot Dog,Rolls & Wraps,414.0,1,0
23924,1909,Burger,Rolls & Wraps,778.0,0,0
23925,1909,Wrap,Rolls & Wraps,762.0,0,0
23926,1909,Hot Dog,Rolls & Wraps,828.0,0,0
23927,1909,French Fries,Rolls & Wraps,747.0,0,0
23928,1909,French Fries,Rolls & Wraps,813.0,1,0
23929,1909,Wrap,Rolls & Wraps,624.0,1,0
23930,1909,French Fries,Rolls & Wraps,336.0,0,0
23931,1909,Hot Dog,Rolls & Wraps,551.0,1,0
23932,1909,Hot Dog (Special Edition),Rolls & Wraps,374.0,1,0
23933,1909,Onion Rings,Rolls & Wraps,344.0,0,0
23934,1910,Hyderabadi Biryani,Biryani,934.0,0,0
23935,1910,Egg Biryani (Premium Edition),Biryani,371.0,0,1
23936,1910,Prawn Biryani,Biryani,916.0,1,0
23937,1910,Veg Biryani (Classic Edition),Biryani,341.0,0,0
23938,1910,Chicken Biryani,Biryani,637.0,0,0
23939,1910,Prawn Biryani,Biryani,425.0,0,0
23940,1910,Egg Biryani,Biryani,645.0,1,0
23941,1910,Veg Biryani,Biryani,987.0,0,0
23942,1910,Egg Biryani,Biryani,634.0,0,1
23943,1910,Egg Biryani,Biryani,841.0,1,0
23944,1910,Prawn Biryani (Special Edition),Biryani,390.0,1,0
23945,1910,Hyderabadi Biryani,Biryani,347.0,1,0
23946,1910,Prawn Biryani,Biryani,1061.0,0,0
23947,1910,Hyderabadi Biryani,Biryani,1015.0,1,0
23948,1910,Mutton Biryani (Chef Edition),Biryani,1108.0,1,0
23949,1910,Chicken Biryani (Premium Edition),Biryani,532.0,1,0
23950,1910,Chicken Biryani,Biryani,1225.0,1,1
23951,1910,Prawn Biryani,Biryani,371.0,1,0
23952,1910,Mutton Biryani,Biryani,988.0,1,1
23953,1910,Egg Biryani,Biryani,821.0,1,0
23954,1911,Smoothie,Cafe,306.0,1,0
23955,1911,Smoothie,Cafe,223.0,1,0
23956,1911,Muffin,Cafe,248.0,0,0
23957,1911,Cappuccino,Cafe,267.0,0,0
23958,1911,Cappuccino,Cafe,215.0,0,0
23959,1911,Muffin,Cafe,353.0,0,0
23960,1911,Cappuccino,Cafe,332.0,0,0
23961,1911,Sandwich,Cafe,361.0,1,0
23962,1911,Sandwich,Cafe,415.0,1,0
23963,1911,Cappuccino,Cafe,192.0,1,0
23964,1911,Croissant,Cafe,247.0,0,0
23965,1911,Croissant,Cafe,341.0,1,0
23966,1911,Sandwich,Cafe,389.0,1,0
23967,1911,Croissant,Cafe,345.0,0,0
23968,1911,Waffle,Cafe,381.0,0,0
23969,1911,Cold Coffee,Cafe,275.0,1,0
23970,1912,Seekh Kebab,Mughlai,827.0,1,0
23971,1912,Haleem,Mughlai,767.0,0,0
23972,1912,Korma,Mughlai,384.0,0,1
23973,1912,Seekh Kebab (Premium Edition),Mughlai,462.0,0,0
23974,1912,Korma,Mughlai,433.0,1,0
23975,1912,Shami Kebab,Mughlai,315.0,1,0
23976,1912,Seekh Kebab,Mughlai,500.0,0,0
23977,1912,Mutton Rogan Josh,Mughlai,643.0,1,0
23978,1912,Nihari,Mughlai,362.0,1,1
23979,1912,Haleem (Chef Edition),Mughlai,408.0,1,0
23980,1912,Shami Kebab (Classic Edition),Mughlai,369.0,1,1
23981,1912,Nihari,Mughlai,692.0,1,0
23982,1912,Mutton Rogan Josh (Classic Edition),Mughlai,525.0,0,0
23983,1913,Burger,Fast Food,745.0,0,0
23984,1913,Hot Dog,Fast Food,602.0,1,0
23985,1913,Burger,Fast Food,1113.0,0,0
23986,1913,Nuggets,Fast Food,1077.0,0,0
23987,1913,Nuggets,Fast Food,775.0,0,0
23988,1913,Burger,Fast Food,501.0,1,1
23989,1913,French Fries,Fast Food,572.0,1,1
23990,1913,Nuggets,Fast Food,1143.0,1,0
23991,1913,Nuggets,Fast Food,729.0,1,0
23992,1913,Burger (Chef Edition),Fast Food,392.0,0,0
23993,1913,Nuggets,Fast Food,886.0,1,0
23994,1914,Onion Rings,Burger,739.0,1,0
23995,1914,Wrap,Burger,498.0,1,0
23996,1914,Burger,Burger,395.0,1,1
23997,1914,Hot Dog (Classic Edition),Burger,254.0,1,0
23998,1914,Onion Rings,Burger,551.0,1,0
23999,1914,Wrap (Premium Edition),Burger,826.0,0,0
24000,1914,Wrap,Burger,472.0,0,1
24001,1914,Wrap,Burger,893.0,1,0
24002,1914,Onion Rings,Burger,894.0,1,0
24003,1914,Wrap,Burger,697.0,1,0
24004,1914,Onion Rings (Classic Edition),Burger,618.0,0,0
24005,1914,Onion Rings (Chef Edition),Burger,651.0,1,0
24006,1914,French Fries,Burger,707.0,0,1
24007,1914,Nuggets,Burger,225.0,0,0
24008,1914,French Fries,Burger,551.0,1,0
24009,1914,Wrap,Burger,656.0,1,0
24010,1914,Nuggets (Chef Edition),Burger,580.0,0,0
24011,1914,Burger,Burger,337.0,1,0
24012,1914,Burger,Burger,889.0,1,0
24013,1915,Hot Dog (Premium Edition),Healthy Food,666.0,0,0
24014,1915,Onion Rings,Healthy Food,505.0,1,0
24015,1915,Nuggets,Healthy Food,695.0,0,0
24016,1915,Wrap,Healthy Food,711.0,1,0
24017,1915,Onion Rings,Healthy Food,809.0,0,0
24018,1915,Onion Rings,Healthy Food,391.0,1,0
24019,1915,Wrap (Premium Edition),Healthy Food,797.0,0,0
24020,1915,Hot Dog,Healthy Food,517.0,1,1
24021,1915,Hot Dog,Healthy Food,291.0,1,0
24022,1915,Hot Dog,Healthy Food,521.0,0,0
24023,1915,Burger (Premium Edition),Healthy Food,678.0,0,0
24024,1915,Wrap (Special Edition),Healthy Food,533.0,0,0
24025,1915,Nuggets,Healthy Food,519.0,0,0
24026,1916,Burger,Bengali,390.0,1,0
24027,1916,Nuggets (Chef Edition),Bengali,539.0,1,0
24028,1916,Onion Rings,Bengali,1132.0,0,0
24029,1916,Onion Rings,Bengali,642.0,0,0
24030,1916,Hot Dog (Classic Edition),Bengali,559.0,0,1
24031,1916,Nuggets,Bengali,871.0,1,1
24032,1916,French Fries,Bengali,503.0,0,0
24033,1916,Hot Dog,Bengali,337.0,0,1
24034,1916,Hot Dog,Bengali,567.0,1,0
24035,1916,Onion Rings (Special Edition),Bengali,433.0,1,0
24036,1916,Onion Rings,Bengali,739.0,1,0
24037,1916,Wrap,Bengali,1127.0,0,0
24038,1916,French Fries (Premium Edition),Bengali,473.0,1,0
24039,1916,French Fries,Bengali,761.0,1,0
24040,1917,Butter Chicken (Chef Edition),North Indian,282.0,1,0
24041,1917,Roti,North Indian,476.0,0,0
24042,1917,Rajma Chawal,North Indian,204.0,1,0
24043,1917,Biryani (Premium Edition),North Indian,407.0,1,0
24044,1917,Roti,North Indian,446.0,0,0
24045,1917,Rajma Chawal,North Indian,487.0,0,0
24046,1917,Chole Bhature (Special Edition),North Indian,311.0,0,0
24047,1917,Biryani (Classic Edition),North Indian,168.0,1,0
24048,1917,Paneer Tikka (Special Edition),North Indian,397.0,0,0
24049,1918,Dosa,South Indian,488.0,1,0
24050,1918,Dosa (Classic Edition),South Indian,687.0,1,0
24051,1918,Dosa,South Indian,875.0,1,0
24052,1918,Upma,South Indian,744.0,0,0
24053,1918,Vada,South Indian,1017.0,1,0
24054,1918,Vada,South Indian,598.0,0,0
24055,1918,Upma (Classic Edition),South Indian,771.0,1,0
24056,1918,Sambhar (Chef Edition),South Indian,753.0,0,0
24057,1918,Rava Dosa,South Indian,500.0,0,0
24058,1918,Dosa (Chef Edition),South Indian,1068.0,1,0
24059,1918,Uttapam (Special Edition),South Indian,1081.0,1,0
24060,1918,Dosa,South Indian,486.0,0,1
24061,1918,Upma (Classic Edition),South Indian,472.0,0,0
24062,1918,Dosa,South Indian,525.0,0,0
24063,1918,Upma,South Indian,1076.0,0,0
24064,1918,Vada,South Indian,712.0,0,0
24065,1919,Nuggets,Rajasthani,547.0,1,0
24066,1919,Hot Dog,Rajasthani,417.0,1,0
24067,1919,Wrap,Rajasthani,519.0,1,0
24068,1919,Nuggets,Rajasthani,465.0,0,0
24069,1919,Nuggets,Rajasthani,294.0,1,0
24070,1919,Burger,Rajasthani,632.0,0,0
24071,1919,Onion Rings (Classic Edition),Rajasthani,242.0,1,1
24072,1919,Wrap,Rajasthani,483.0,0,0
24073,1919,Nuggets (Special Edition),Rajasthani,232.0,1,1
24074,1919,French Fries,Rajasthani,201.0,1,0
24075,1920,Onion Rings (Special Edition),Burger,299.0,1,0
24076,1920,Burger,Burger,318.0,1,0
24077,1920,French Fries (Premium Edition),Burger,227.0,1,0
24078,1920,Nuggets,Burger,310.0,0,0
24079,1920,Onion Rings,Burger,210.0,1,1
24080,1920,Burger (Classic Edition),Burger,77.0,1,0
24081,1921,Sambhar (Classic Edition),South Indian,290.0,1,0
24082,1921,Idli,South Indian,514.0,1,0
24083,1921,Vada,South Indian,199.0,1,0
24084,1921,Appam,South Indian,256.0,1,0
24085,1921,Uttapam,South Indian,167.0,0,0
24086,1921,Idli,South Indian,182.0,0,1
24087,1921,Idli (Special Edition),South Indian,242.0,0,0
24088,1921,Uttapam (Classic Edition),South Indian,560.0,1,0
24089,1921,Rava Dosa,South Indian,206.0,0,0
24090,1921,Appam,South Indian,252.0,0,1
24091,1922,Mutton Rogan Josh,Mughlai,312.0,1,0
24092,1922,Shami Kebab (Special Edition),Mughlai,564.0,0,0
24093,1922,Haleem,Mughlai,623.0,0,0
